,cif_id,solvent_removal_stability
2108,rtl+N277+N334,Stable
2109,rtl+N592+N274,Unstable
2110,rtl+N130+N521,Stable
2111,rtl+N410+N646,Stable
2112,rtl+N571+N77,Stable
2113,rtl+N20+N394,Stable
2114,rtl+N495+N493,Stable
2115,rtl+N231+N518,Stable
2116,rtl+N160+N382,Stable
2117,rtl+N150+N213,Stable
2118,rtl+N157+N182,Stable
2119,rtl+N473+N30,Stable
2120,rtl+N160+N59,Stable
2121,rtl+N23+N556,Stable
2122,rtl+N473+N214,Unstable
2123,rtl+N25+N657,Stable
2124,rtl+N429+N167,Unstable
2125,rtl+N23+N667,Stable
2126,rtl+N23+N208,Unstable
2127,rtl+N484+N85,Stable
2128,rtl+N558+N577,Unstable
2129,rtl+N231+N567,Stable
2130,rtl+N474+N36,Stable
2131,rtl+N473+N438,Stable
2132,rtl+N516+N659,Stable
2133,rtl+N157+N339,Stable
2134,rtl+N571+N182,Unstable
2135,rtl+N277+N668,Stable
2136,rtl+N23+N234,Unstable
2137,rtl+N353+N341,Stable
2138,rtl+N695+N577,Stable
2139,rtl+N571+N690,Unstable
2140,rtl+N110+N295,Stable
2141,rtl+N639+N540,Stable
2142,rtl+N488+N577,Unstable
2143,rtl+N79+N442,Stable
2144,rtl+N408+N55,Unstable
2145,rtl+N20+N598,Stable
2146,rtl+N285+N183,Stable
2147,rtl+N333+N106,Stable
2148,rtl+N157+N152,Stable
2149,rtl+N160+N493,Stable
2150,rtl+N126+N155,Stable
2151,rtl+N20+N295,Unstable
2152,rtl+N495+N569,Stable
2153,rtl+N225+N476,Stable
2154,rtl+N558+N559,Unstable
2155,rtl+N687+N208,Stable
2156,rtl+N157+N394,Stable
2157,rtl+N535+N529,Stable
2158,rtl+N477+N162,Unstable
2159,rtl+N79+N180,Unstable
2160,rtl+N516+N475,Unstable
2161,rtl+N231+N105,Stable
2162,rtl+N495+N33,Stable
2163,rtl+N160+N33,Stable
2164,rtl+N80+N339,Stable
2165,rtl+N196+N489,Stable
2166,rtl+N488+N384,Stable
2167,rtl+N610+N643,Stable
2168,rtl+N160+N37,Stable
2169,rtl+N416+N483,Unstable
2170,rtl+N416+N366,Unstable
2171,rtl+N558+N491,Stable
2172,rtl+N79+N144,Stable
2173,rtl+N126+N680,Stable
2174,rtl+N10+N6,Stable
2175,rtl+N353+N613,Unstable
2176,rtl+N333+N438,Unstable
2177,rtl+N410+N30,Unstable
2178,rtl+N19+N476,Stable
2179,rtl+N277+N221,Unstable
2180,rtl+N23+N678,Unstable
2181,rtl+N126+N556,Stable
2182,rtl+N176+N341,Unstable
2183,rtl+N456+N453,Unstable
2184,rtl+N79+N139,Stable
2185,rtl+N163+N116,Stable
2186,rtl+N386+N6,Stable
2187,rtl+N10+N691,Stable
2188,rtl+N408+N40,Stable
2189,rtl+N473+N306,Stable
2190,rtl+N285+N674,Stable
2191,rtl+N410+N123,Stable
2192,rtl+N679+N373,Unstable
2193,rtl+N488+N155,Stable
2194,rtl+N25+N213,Unstable
2195,rtl+N163+N77,Stable
2196,rtl+N473+N173,Stable
2197,rtl+N48+N116,Unstable
2198,rtl+N495+N659,Stable
2199,rtl+N130+N559,Stable
2200,rtl+N429+N143,Unstable
2201,rtl+N130+N613,Stable
2202,rtl+N477+N483,Stable
2203,rtl+N80+N634,Stable
2204,rtl+N687+N552,Stable
2205,rtl+N130+N678,Unstable
2206,rtl+N110+N208,Stable
2207,rtl+N687+N366,Stable
2208,rtl+N495+N382,Stable
2209,rtl+N687+N14,Stable
2210,rtl+N277+N311,Stable
2211,rtl+N196+N447,Stable
2212,rtl+N353+N489,Stable
2213,rtl+N285+N465,Unstable
2214,rtl+N571+N630,Stable
2215,rtl+N126+N518,Unstable
2216,rtl+N386+N509,Unstable
2217,rtl+N160+N576,Stable
2218,rtl+N456+N220,Stable
2219,rtl+N20+N518,Stable
2220,rtl+N488+N309,Stable
2221,rtl+N25+N467,Stable
2222,rtl+N277+N384,Stable
2223,rtl+N25+N173,Stable
2224,rtl+N610+N221,Stable
2225,rtl+N416+N265,Unstable
2226,rtl+N48+N392,Unstable
2227,rtl+N157+N447,Stable
2228,rtl+N285+N16,Unstable
2229,rtl+N410+N570,Unstable
2230,rtl+N110+N55,Unstable
2231,rtl+N10+N151,Stable
2232,rtl+N333+N283,Unstable
2233,rtl+N571+N457,Stable
2234,rtl+N386+N311,Unstable
2235,rtl+N679+N598,Stable
2236,rtl+N196+N36,Stable
2237,rtl+N160+N265,Stable
2238,rtl+N558+N694,Unstable
2239,rtl+N10+N467,Stable
2240,rtl+N285+N425,Unstable
2241,rtl+N157+N334,Unstable
2242,rtl+N484+N214,Stable
2243,rtl+N639+N668,Stable
2244,rtl+N484+N41,Unstable
2245,rtl+N456+N339,Stable
2246,rtl+N231+N384,Stable
2247,rtl+N456+N480,Stable
2248,rtl+N163+N593,Unstable
2249,rtl+N126+N273,Stable
2250,rtl+N19+N240,Stable
2251,rtl+N163+N646,Stable
2252,rtl+N150+N379,Stable
2253,rtl+N79+N568,Unstable
2254,rtl+N495+N667,Stable
2255,rtl+N571+N595,Unstable
2256,rtl+N80+N406,Unstable
2257,rtl+N23+N240,Stable
2258,rtl+N23+N494,Stable
2259,rtl+N484+N475,Stable
2260,rtl+N456+N428,Unstable
2261,rtl+N473+N540,Stable
2262,rtl+N571+N668,Stable
2263,rtl+N225+N465,Stable
2264,rtl+N277+N570,Unstable
2265,rtl+N416+N521,Unstable
2266,rtl+N110+N311,Stable
2267,rtl+N474+N40,Stable
2268,rtl+N473+N265,Unstable
2269,rtl+N408+N622,Stable
2270,rtl+N225+N447,Unstable
2271,rtl+N558+N108,Stable
2272,rtl+N285+N457,Stable
2273,rtl+N79+N630,Stable
2274,rtl+N231+N6,Unstable
2275,rtl+N48+N504,Stable
2276,rtl+N353+N283,Stable
2277,rtl+N558+N457,Stable
2278,rtl+N473+N16,Unstable
2279,rtl+N456+N334,Unstable
2280,rtl+N456+N341,Unstable
2281,rtl+N488+N425,Stable
2282,rtl+N23+N486,Stable
2283,rtl+N23+N622,Stable
2284,rtl+N516+N324,Stable
2285,rtl+N196+N54,Stable
2286,rtl+N558+N379,Stable
2287,rtl+N695+N314,Stable
2288,rtl+N516+N37,Stable
2289,rtl+N695+N494,Stable
2290,rtl+N150+N182,Stable
2291,rtl+N473+N690,Unstable
2292,rtl+N160+N595,Stable
2293,rtl+N477+N659,Stable
2294,rtl+N126+N205,Stable
2295,rtl+N571+N30,Stable
2296,rtl+N25+N394,Stable
2297,rtl+N695+N447,Stable
2298,rtl+N353+N518,Stable
2299,rtl+N150+N384,Stable
2300,rtl+N80+N54,Stable
2301,rtl+N456+N208,Stable
2302,rtl+N231+N55,Unstable
2303,rtl+N80+N690,Unstable
2304,rtl+N79+N162,Unstable
2305,rtl+N488+N475,Unstable
2306,rtl+N150+N162,Unstable
2307,rtl+N150+N49,Stable
2308,rtl+N610+N265,Stable
2309,rtl+N110+N559,Unstable
2310,rtl+N10+N690,Stable
2311,rtl+N225+N213,Unstable
2312,rtl+N473+N106,Stable
2313,rtl+N10+N646,Stable
2314,rtl+N20+N148,Stable
2315,rtl+N695+N622,Stable
2316,rtl+N477+N180,Unstable
2317,rtl+N474+N311,Stable
2318,rtl+N20+N33,Stable
2319,rtl+N10+N155,Unstable
2320,rtl+N25+N101,Stable
2321,rtl+N353+N290,Stable
2322,rtl+N535+N135,Unstable
2323,rtl+N473+N341,Stable
2324,rtl+N48+N234,Stable
2325,rtl+N408+N406,Unstable
2326,rtl+N79+N548,Stable
2327,rtl+N163+N311,Stable
2328,rtl+N687+N570,Unstable
2329,rtl+N495+N30,Stable
2330,rtl+N110+N634,Stable
2331,rtl+N516+N290,Unstable
2332,rtl+N477+N509,Stable
2333,rtl+N639+N240,Stable
2334,rtl+N20+N240,Stable
2335,rtl+N477+N508,Unstable
2336,rtl+N488+N442,Stable
2337,rtl+N695+N489,Stable
2338,rtl+N25+N453,Stable
2339,rtl+N639+N646,Stable
2340,rtl+N126+N250,Stable
2341,rtl+N695+N208,Unstable
2342,rtl+N163+N508,Stable
2343,rtl+N285+N33,Stable
2344,rtl+N285+N123,Stable
2345,rtl+N488+N612,Stable
2346,rtl+N23+N568,Stable
2347,rtl+N160+N690,Stable
2348,rtl+N333+N152,Unstable
2349,rtl+N558+N36,Unstable
2350,rtl+N473+N590,Unstable
2351,rtl+N163+N341,Unstable
2352,rtl+N25+N555,Stable
2353,rtl+N558+N666,Stable
2354,rtl+N110+N309,Stable
2355,rtl+N196+N324,Unstable
2356,rtl+N477+N533,Unstable
2357,rtl+N516+N574,Unstable
2358,rtl+N474+N77,Stable
2359,rtl+N610+N666,Stable
2360,rtl+N535+N465,Unstable
2361,rtl+N535+N213,Stable
2362,rtl+N516+N116,Unstable
2363,rtl+N25+N85,Unstable
2364,rtl+N48+N476,Stable
2365,rtl+N429+N447,Stable
2366,rtl+N333+N339,Unstable
2367,rtl+N333+N634,Stable
2368,rtl+N130+N659,Unstable
2369,rtl+N639+N379,Stable
0,cds+N409+E22,Stable
1,cds+N223+E133,Unstable
2,cds+N193+E9,Unstable
3,cds+N524+E19,Unstable
4,cds+N513+E19,Unstable
5,cds+N210+E28,Stable
6,cds+N688+E153,Unstable
7,cds+N127+E226,Unstable
8,cds+N342+E104,Unstable
9,cds+N211+E171,Stable
10,cds+N200+E193,Unstable
11,cds+N417+E47,Stable
12,cds+N525+E146,Stable
13,cds+N17+E202,Unstable
14,cds+N470+E223,Unstable
15,cds+N387+E84,Stable
16,cds+N210+E90,Stable
17,cds+N409+E28,Stable
18,cds+N342+E91,Unstable
19,cds+N689+E223,Unstable
20,cds+N257+E232,Stable
21,cds+N455+E222,Unstable
22,cds+N194+E160,Unstable
23,cds+N512+E81,Unstable
24,cds+N174+E157,Stable
25,cds+N551+E78,Unstable
26,cds+N194+E142,Unstable
27,cds+N500+E84,Unstable
28,cds+N29+E193,Unstable
29,cds+N524+E97,Stable
30,cds+N557+E83,Unstable
31,cds+N500+E130,Stable
32,cds+N470+E190,Stable
33,cds+N100+E13,Stable
34,cds+N276+E233,Unstable
35,cds+N500+E37,Unstable
36,cds+N263+E95,Unstable
37,cds+N623+E153,Stable
38,cds+N420+E116,Unstable
39,cds+N718+E229,Unstable
40,cds+N282+E65,Unstable
41,cds+N282+E178,Unstable
42,cds+N112+E163,Stable
43,cds+N335+E28,Stable
44,cds+N330+E195,Unstable
45,cds+N455+E9,Stable
46,cds+N29+E205,Unstable
47,cds+N174+E20,Stable
48,cds+N390+E69,Stable
49,cds+N355+E13,Stable
50,cds+N417+E17,Stable
51,cds+N618+E146,Unstable
52,cds+N688+E94,Stable
53,cds+N688+E10,Stable
54,cds+N335+E147,Unstable
55,cds+N207+E113,Stable
56,cds+N513+E118,Unstable
57,cds+N17+E206,Stable
58,cds+N551+E51,Unstable
59,cds+N455+E47,Stable
60,cds+N631+E202,Stable
61,cds+N618+E50,Unstable
62,cds+N335+E12,Unstable
63,cds+N500+E193,Stable
64,cds+N538+E154,Unstable
65,cds+N561+E147,Unstable
66,cds+N470+E221,Stable
67,cds+N618+E110,Unstable
68,cds+N194+E202,Stable
69,cds+N512+E168,Unstable
70,cds+N302+E143,Unstable
71,cds+N539+E9,Stable
72,cds+N27+E189,Unstable
73,cds+N302+E17,Stable
74,cds+N561+E159,Unstable
75,cds+N17+E87,Unstable
76,cds+N470+E130,Unstable
77,cds+N129+E191,Stable
78,cds+N259+E128,Stable
79,cds+N128+E233,Stable
80,cds+N112+E127,Stable
81,cds+N445+E203,Stable
82,cds+N200+E217,Unstable
83,cds+N387+E24,Stable
84,cds+N288+E32,Stable
85,cds+N689+E31,Unstable
86,cds+N538+E134,Unstable
87,cds+N136+E107,Stable
88,cds+N207+E3,Stable
89,cds+N136+E51,Stable
90,cds+N623+E20,Stable
91,cds+N263+E73,Unstable
92,cds+N153+E163,Stable
93,cds+N561+E194,Stable
94,cds+N200+E170,Unstable
95,cds+N409+E217,Stable
96,cds+N128+E102,Stable
97,cds+N524+E61,Stable
98,cds+N522+E105,Stable
99,cds+N448+E88,Stable
100,cds+N127+E166,Unstable
101,cds+N335+E41,Unstable
102,cds+N17+E23,Stable
103,cds+N27+E142,Unstable
104,cds+N335+E228,Unstable
105,cds+N539+E206,Stable
106,cds+N549+E189,Unstable
107,cds+N376+E2,Stable
108,cds+N561+E16,Unstable
109,cds+N618+E161,Stable
110,cds+N303+E185,Unstable
111,cds+N365+E35,Stable
112,cds+N522+E99,Unstable
113,cds+N42+E218,Unstable
114,cds+N211+E167,Unstable
115,cds+N302+E34,Stable
116,cds+N302+E186,Stable
117,cds+N390+E49,Stable
118,cds+N12+E210,Stable
119,cds+N136+E47,Stable
120,cds+N581+E131,Unstable
121,cds+N455+E45,Unstable
122,cds+N689+E10,Unstable
123,cds+N211+E108,Stable
124,cds+N27+E165,Unstable
125,cds+N330+E122,Unstable
126,cds+N460+E223,Unstable
127,cds+N539+E108,Stable
128,cds+N127+E64,Stable
129,cds+N618+E26,Unstable
130,cds+N424+E32,Stable
131,cds+N580+E104,Unstable
132,cds+N551+E118,Stable
133,cds+N303+E78,Stable
134,cds+N631+E127,Unstable
135,cds+N399+E197,Unstable
136,cds+N17+E195,Unstable
137,cds+N288+E107,Stable
138,cds+N500+E232,Stable
139,cds+N317+E156,Stable
140,cds+N464+E15,Unstable
141,cds+N302+E233,Stable
142,cds+N282+E198,Stable
143,cds+N549+E21,Unstable
144,cds+N136+E39,Stable
145,cds+N420+E215,Unstable
146,cds+N539+E77,Stable
147,cds+N288+E126,Stable
148,cds+N448+E195,Stable
149,cds+N424+E149,Unstable
150,cds+N100+E63,Unstable
151,cds+N500+E115,Stable
152,cds+N200+E143,Unstable
153,cds+N200+E209,Unstable
154,cds+N424+E178,Unstable
155,cds+N420+E48,Stable
156,cds+N424+E49,Stable
157,cds+N424+E1,Stable
158,cds+N302+E155,Stable
159,cds+N259+E32,Stable
160,cds+N87+E217,Unstable
161,cds+N365+E215,Unstable
162,cds+N127+E82,Stable
163,cds+N174+E73,Unstable
164,cds+N603+E89,Stable
165,cds+N100+E187,Unstable
166,cds+N288+E205,Unstable
167,cds+N276+E178,Unstable
168,cds+N387+E115,Stable
169,cds+N211+E125,Stable
170,cds+N551+E18,Unstable
171,cds+N424+E89,Unstable
172,cds+N420+E102,Stable
173,cds+N549+E28,Stable
174,cds+N623+E70,Stable
175,cds+N500+E96,Unstable
176,cds+N424+E165,Unstable
177,cds+N551+E212,Unstable
178,cds+N257+E116,Stable
179,cds+N302+E4,Unstable
180,cds+N210+E145,Unstable
181,cds+N259+E90,Stable
182,cds+N257+E101,Stable
183,cds+N365+E7,Stable
184,cds+N193+E39,Unstable
185,cds+N302+E82,Unstable
186,cds+N448+E215,Unstable
187,cds+N689+E97,Stable
188,cds+N689+E120,Unstable
189,cds+N500+E225,Unstable
190,cds+N282+E135,Unstable
191,cds+N288+E139,Stable
192,cds+N17+E185,Unstable
193,cds+N710+E24,Unstable
194,cds+N580+E44,Unstable
195,cds+N654+E183,Unstable
196,cds+N688+E187,Stable
197,cds+N193+E130,Unstable
198,cds+N603+E59,Unstable
199,cds+N424+E126,Stable
200,cds+N376+E59,Stable
201,cds+N194+E112,Unstable
202,cds+N445+E37,Unstable
203,cds+N27+E64,Unstable
204,cds+N455+E190,Stable
205,cds+N500+E126,Unstable
206,cds+N335+E26,Unstable
207,cds+N549+E201,Unstable
208,cds+N500+E180,Unstable
209,cds+N136+E119,Stable
210,cds+N387+E113,Stable
211,cds+N631+E1,Stable
212,cds+N330+E151,Unstable
213,cds+N417+E232,Unstable
214,cds+N538+E141,Stable
215,cds+N276+E113,Unstable
216,cds+N387+E86,Stable
217,cds+N470+E16,Stable
218,cds+N210+E154,Stable
219,cds+N44+E182,Stable
220,cds+N557+E89,Stable
221,cds+N455+E229,Stable
222,cds+N455+E28,Stable
223,cds+N623+E30,Stable
224,cds+N365+E145,Unstable
225,cds+N330+E174,Unstable
226,cds+N174+E70,Stable
227,cds+N616+E41,Stable
228,cds+N614+E56,Stable
229,cds+N624+E42,Unstable
230,cds+N128+E209,Unstable
231,cds+N710+E122,Unstable
232,cds+N448+E158,Stable
233,cds+N561+E184,Stable
234,cds+N445+E165,Stable
235,cds+N549+E223,Unstable
236,cds+N503+E156,Unstable
237,cds+N631+E52,Unstable
238,cds+N263+E196,Unstable
239,cds+N409+E71,Stable
240,cds+N580+E193,Stable
241,cds+N539+E222,Stable
242,cds+N112+E86,Stable
243,cds+N718+E173,Unstable
244,cds+N174+E180,Stable
245,cds+N153+E23,Stable
246,cds+N503+E132,Unstable
247,cds+N303+E202,Stable
248,cds+N112+E167,Stable
249,cds+N303+E119,Stable
250,cds+N538+E15,Unstable
251,cds+N581+E22,Unstable
252,cds+N302+E104,Unstable
253,cds+N17+E77,Unstable
254,cds+N631+E136,Unstable
255,cds+N255+E230,Unstable
256,cds+N91+E109,Stable
257,cds+N100+E72,Stable
258,cds+N631+E19,Unstable
259,cds+N524+E175,Stable
260,cds+N259+E70,Stable
261,cds+N90+E139,Unstable
262,cds+N355+E157,Stable
263,cds+N194+E126,Stable
264,cds+N282+E219,Unstable
265,cds+N603+E234,Unstable
266,cds+N44+E146,Stable
267,cds+N551+E110,Unstable
268,cds+N525+E51,Stable
269,cds+N654+E48,Unstable
270,cds+N624+E119,Unstable
271,cds+N539+E215,Unstable
272,cds+N136+E15,Stable
273,cds+N317+E201,Stable
274,cds+N390+E91,Unstable
275,cds+N128+E89,Stable
276,cds+N27+E76,Unstable
277,cds+N276+E28,Stable
278,cds+N257+E173,Stable
279,cds+N263+E63,Unstable
280,cds+N580+E201,Unstable
281,cds+N257+E228,Stable
282,cds+N387+E182,Stable
283,cds+N503+E25,Unstable
284,cds+N194+E2,Stable
285,cds+N631+E101,Unstable
286,cds+N387+E29,Stable
287,cds+N355+E130,Unstable
288,cds+N29+E182,Unstable
289,cds+N623+E166,Stable
290,cds+N288+E108,Stable
291,cds+N276+E44,Unstable
292,cds+N503+E52,Unstable
293,cds+N263+E116,Unstable
294,cds+N522+E191,Unstable
295,cds+N551+E158,Unstable
296,cds+N174+E10,Unstable
297,cds+N525+E40,Stable
298,cds+N27+E106,Unstable
299,cds+N390+E211,Stable
300,cds+N551+E143,Unstable
301,cds+N525+E195,Stable
302,cds+N128+E107,Unstable
303,cds+N282+E59,Stable
304,cds+N470+E143,Unstable
305,cds+N355+E29,Stable
306,cds+N618+E83,Unstable
307,cds+N387+E138,Stable
308,cds+N616+E195,Stable
309,cds+N211+E174,Unstable
310,cds+N193+E102,Stable
311,cds+N17+E94,Unstable
312,cds+N211+E2,Stable
313,cds+N200+E34,Unstable
314,cds+N365+E135,Unstable
315,cds+N538+E97,Unstable
316,cds+N417+E180,Stable
317,cds+N689+E204,Unstable
318,cds+N194+E195,Unstable
319,cds+N202+E172,Stable
320,cds+N525+E158,Stable
321,cds+N263+E49,Stable
322,cds+N580+E20,Stable
323,cds+N292+E174,Unstable
324,cds+N207+E196,Stable
325,cds+N464+E162,Unstable
326,cds+N551+E61,Unstable
327,cds+N87+E136,Unstable
328,cds+N42+E1,Stable
329,cds+N623+E127,Stable
330,cds+N90+E126,Stable
331,cds+N455+E63,Stable
332,cds+N390+E63,Stable
333,cds+N263+E195,Unstable
334,cds+N512+E33,Unstable
335,cds+N399+E230,Stable
336,cds+N42+E138,Unstable
337,cds+N538+E59,Unstable
338,cds+N200+E126,Unstable
339,cds+N42+E226,Unstable
340,cds+N263+E24,Unstable
341,cds+N136+E26,Stable
342,cds+N654+E20,Stable
343,cds+N409+E119,Stable
344,cds+N335+E73,Unstable
345,cds+N17+E217,Unstable
346,cds+N153+E161,Stable
347,cds+N288+E26,Stable
348,cds+N549+E185,Unstable
349,cds+N549+E44,Unstable
350,cds+N128+E37,Stable
351,cds+N87+E218,Unstable
352,cds+N211+E170,Unstable
353,cds+N409+E82,Stable
354,cds+N376+E195,Unstable
355,cds+N42+E177,Unstable
356,cds+N90+E128,Stable
357,cds+N288+E81,Stable
358,cds+N303+E123,Stable
359,cds+N112+E189,Stable
360,cds+N448+E31,Stable
361,cds+N616+E89,Stable
362,cds+N376+E88,Unstable
363,cds+N654+E2,Stable
364,cds+N581+E104,Unstable
365,cds+N417+E27,Stable
366,cds+N618+E167,Unstable
367,cds+N302+E65,Stable
368,cds+N42+E30,Unstable
369,cds+N718+E161,Unstable
370,cds+N276+E90,Unstable
371,cds+N282+E6,Stable
372,cds+N29+E48,Unstable
373,cds+N27+E116,Unstable
374,cds+N207+E131,Stable
375,cds+N390+E72,Stable
376,cds+N223+E99,Unstable
377,cds+N87+E153,Unstable
378,cds+N460+E177,Unstable
379,cds+N100+E229,Unstable
380,cds+N292+E19,Unstable
381,cds+N538+E205,Unstable
382,cds+N524+E161,Stable
383,cds+N193+E18,Stable
384,cds+N500+E6,Stable
385,cds+N29+E143,Unstable
386,cds+N29+E158,Unstable
387,cds+N282+E8,Stable
388,cds+N710+E145,Stable
389,cds+N500+E194,Unstable
390,cds+N211+E89,Stable
391,cds+N424+E85,Unstable
392,cds+N27+E119,Unstable
393,cds+N618+E78,Unstable
394,cds+N618+E17,Stable
395,cds+N464+E67,Unstable
396,cds+N27+E147,Unstable
397,cds+N282+E86,Unstable
398,cds+N580+E32,Stable
399,cds+N525+E72,Stable
400,cds+N44+E36,Unstable
401,cds+N303+E73,Stable
402,cds+N513+E167,Unstable
403,cds+N257+E53,Stable
404,cds+N317+E41,Stable
405,cds+N42+E14,Unstable
406,cds+N194+E173,Unstable
407,cds+N654+E121,Stable
408,cds+N460+E65,Unstable
409,cds+N549+E73,Unstable
410,cds+N448+E134,Stable
411,cds+N87+E21,Stable
412,cds+N288+E30,Stable
413,cds+N409+E192,Stable
414,cds+N513+E29,Unstable
415,cds+N112+E102,Stable
416,cds+N44+E130,Unstable
417,cds+N87+E234,Unstable
418,cds+N460+E42,Unstable
419,cds+N128+E173,Stable
420,cds+N623+E39,Stable
421,cds+N355+E224,Unstable
422,cds+N257+E5,Stable
423,cds+N29+E101,Unstable
424,cds+N276+E159,Stable
425,cds+N288+E15,Stable
426,cds+N512+E52,Unstable
427,cds+N194+E13,Stable
428,cds+N317+E148,Stable
429,cds+N90+E22,Unstable
430,cds+N211+E10,Unstable
431,cds+N288+E79,Stable
432,cds+N27+E150,Unstable
433,cds+N524+E177,Stable
434,cds+N390+E28,Stable
435,cds+N303+E34,Stable
436,cds+N128+E18,Stable
437,cds+N500+E159,Stable
438,cds+N292+E12,Unstable
439,cds+N618+E10,Stable
440,cds+N257+E104,Stable
441,cds+N623+E95,Stable
442,cds+N623+E120,Stable
443,cds+N538+E186,Unstable
444,cds+N100+E17,Stable
445,cds+N136+E205,Stable
446,cds+N503+E2,Stable
447,cds+N200+E219,Unstable
448,cds+N561+E83,Unstable
449,cds+N263+E203,Unstable
450,cds+N100+E53,Unstable
451,cds+N718+E168,Unstable
452,cds+N365+E25,Stable
453,cds+N90+E84,Stable
454,cds+N29+E119,Unstable
455,cds+N282+E77,Stable
456,cds+N276+E66,Stable
457,cds+N470+E212,Stable
458,cds+N417+E107,Unstable
459,cds+N302+E8,Stable
460,cds+N365+E36,Unstable
461,cds+N420+E137,Unstable
462,cds+N29+E95,Stable
463,cds+N211+E111,Unstable
464,cds+N614+E207,Unstable
465,cds+N387+E32,Stable
466,cds+N42+E192,Unstable
467,cds+N42+E185,Unstable
468,cds+N503+E11,Unstable
469,cds+N1+E191,Stable
470,cds+N409+E226,Stable
471,cds+N317+E209,Stable
472,cds+N688+E78,Unstable
473,cds+N259+E81,Unstable
474,cds+N547+E115,Unstable
475,cds+N688+E168,Unstable
476,cds+N538+E51,Stable
477,cds+N618+E143,Unstable
478,cds+N335+E82,Unstable
479,cds+N513+E108,Unstable
480,cds+N500+E202,Stable
481,cds+N538+E157,Unstable
482,cds+N17+E122,Unstable
483,cds+N616+E51,Stable
484,cds+N417+E44,Stable
485,cds+N689+E149,Unstable
486,cds+N524+E165,Unstable
487,cds+N624+E181,Unstable
488,cds+N551+E53,Unstable
489,cds+N210+E225,Unstable
490,cds+N561+E78,Unstable
491,cds+N525+E194,Stable
492,cds+N448+E63,Stable
493,cds+N513+E57,Unstable
494,cds+N303+E196,Unstable
495,cds+N276+E132,Stable
496,cds+N580+E177,Stable
497,cds+N424+E182,Unstable
498,cds+N193+E135,Stable
499,cds+N211+E66,Unstable
500,cds+N557+E146,Stable
501,cds+N561+E209,Unstable
502,cds+N302+E24,Stable
503,cds+N470+E196,Unstable
504,cds+N100+E43,Stable
505,cds+N90+E32,Stable
506,cds+N257+E218,Stable
507,cds+N623+E128,Stable
508,cds+N561+E32,Unstable
509,cds+N342+E11,Unstable
510,cds+N42+E160,Unstable
511,cds+N623+E1,Stable
512,cds+N539+E68,Stable
513,cds+N276+E59,Unstable
514,cds+N365+E190,Stable
515,cds+N551+E33,Stable
516,cds+N17+E58,Stable
517,cds+N616+E22,Stable
518,cds+N420+E80,Unstable
519,cds+N127+E15,Stable
520,cds+N689+E25,Unstable
521,cds+N455+E97,Stable
522,cds+N207+E215,Stable
523,cds+N211+E176,Unstable
524,cds+N424+E160,Unstable
525,cds+N390+E171,Stable
526,cds+N618+E41,Unstable
527,cds+N561+E31,Unstable
528,cds+N580+E39,Stable
529,cds+N718+E102,Stable
530,cds+N710+E142,Unstable
531,cds+N153+E179,Stable
532,cds+N538+E232,Unstable
533,cds+N128+E137,Stable
534,cds+N302+E228,Unstable
535,cds+N29+E175,Unstable
536,cds+N210+E146,Stable
537,cds+N654+E18,Stable
538,cds+N445+E36,Unstable
539,cds+N87+E156,Unstable
540,cds+N365+E219,Unstable
541,cds+N29+E223,Unstable
542,cds+N525+E10,Unstable
543,cds+N525+E233,Stable
544,cds+N257+E182,Stable
545,cds+N513+E229,Unstable
546,cds+N207+E205,Stable
547,cds+N355+E199,Unstable
548,cds+N631+E122,Unstable
549,cds+N561+E118,Unstable
550,cds+N616+E104,Stable
551,cds+N470+E132,Unstable
552,cds+N718+E70,Unstable
553,cds+N525+E2,Stable
554,cds+N27+E22,Unstable
555,cds+N445+E49,Stable
556,cds+N136+E73,Stable
557,cds+N87+E89,Unstable
558,cds+N292+E1,Stable
559,cds+N153+E198,Unstable
560,cds+N257+E128,Stable
561,cds+N624+E82,Unstable
562,cds+N547+E82,Unstable
563,cds+N87+E104,Unstable
564,cds+N387+E161,Stable
565,cds+N538+E212,Stable
566,cds+N581+E136,Unstable
567,cds+N455+E34,Stable
568,cds+N512+E11,Unstable
569,cds+N365+E15,Stable
570,cds+N303+E64,Stable
571,cds+N448+E206,Stable
572,cds+N42+E189,Unstable
573,cds+N387+E2,Stable
574,cds+N513+E190,Unstable
575,cds+N112+E149,Stable
576,cds+N90+E122,Unstable
577,cds+N624+E94,Unstable
578,cds+N557+E147,Stable
579,cds+N112+E128,Stable
580,cds+N710+E204,Stable
581,cds+N355+E65,Unstable
582,cds+N317+E9,Stable
583,cds+N631+E146,Stable
584,cds+N460+E19,Stable
585,cds+N603+E195,Stable
586,cds+N223+E210,Unstable
587,cds+N512+E118,Unstable
588,cds+N409+E211,Stable
589,cds+N211+E184,Stable
590,cds+N654+E59,Stable
591,cds+N409+E157,Stable
592,cds+N193+E77,Unstable
593,cds+N710+E184,Stable
594,cds+N420+E155,Unstable
595,cds+N136+E80,Stable
596,cds+N547+E78,Unstable
597,cds+N128+E147,Unstable
598,cds+N623+E187,Stable
599,cds+N448+E198,Stable
600,cds+N303+E176,Stable
601,cds+N460+E196,Unstable
602,cds+N317+E61,Unstable
603,cds+N112+E122,Unstable
604,cds+N710+E220,Stable
605,cds+N112+E77,Stable
606,cds+N581+E139,Unstable
607,cds+N512+E13,Unstable
608,cds+N557+E49,Stable
